toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim
3823.01,81212289,APC,2459605.9427920,0.001651,-0.001651,0,0.6848358,0.0000022,-0.0000022,0,0.8800000,0.1860000,-0.1860000,0
3824.01,71134735,FA,2459580.8509290,0.002007,-0.002007,0,2.3378945,0.0000233,-0.0000233,0,2.5247352,0.1980718,-0.1980718,0
3825.01,39077574,FP,2459629.9572960,0.004540,-0.004540,0,7.1404043,0.0000551,-0.0000551,0,1.7190000,0.4040000,-0.4040000,0
3826.01,9346507,APC,2459632.2170960,0.000604,-0.000604,0,4.9807125,0.0000063,-0.0000063,0,3.3330000,0.0740000,-0.0740000,0
3827.01,8677530,FA,2458897.5120840,0.001290,-0.001290,0,2.9146300,0.0003169,-0.0003169,0,2.9770000,0.1990000,-0.1990000,0
3828.01,841226526,PC,2459585.9193430,0.003376,-0.003376,0,19.5105608,0.0001253,-0.0001253,0,4.4710000,0.3340000,-0.3340000,0
3829.01,801354155,PC,2459632.0999770,0.000766,-0.000766,0,2.9150294,0.0000047,-0.0000047,0,2.8190000,0.1030000,-0.1030000,0
383.01,167418898,FP,2459367.9204460,0.000535,-0.000535,0,10.9803025,0.0000093,-0.0000093,0,1.6590000,0.1000000,-0.1000000,0
3830.01,445807396,PC,2459631.5612360,0.001868,-0.001868,0,3.2493152,0.0000104,-0.0000104,0,1.8490000,0.1790000,-0.1790000,0
3831.01,393853275,PC,2459635.3382710,0.001128,-0.001128,0,1.7088305,0.0000045,-0.0000045,0,1.8710000,0.1440000,-0.1440000,0
3832.01,356736743,PC,2459604.0644140,0.002061,-0.002061,0,24.0819851,0.0000971,-0.0000971,0,4.0320000,0.2890000,-0.2890000,0
3833.01,356539624,APC,2459635.9155210,0.000521,-0.000521,0,0.4399856,0.0000007,-0.0000007,0,0.6030000,0.1300000,-0.1300000,0
3834.01,355953198,PC,2459631.9096110,0.001151,-0.001151,0,3.3952015,0.0000089,-0.0000089,0,2.3680000,0.1310000,-0.1310000,0
3835.01,330795142,PC,2459633.6361460,0.000515,-0.000515,0,1.3460633,0.0000014,-0.0000014,0,1.8290000,0.0780000,-0.0780000,0
3836.01,900240532,PC,2459633.4484170,0.002371,-0.002371,0,2.5733766,0.0000117,-0.0000117,0,2.4570000,0.2570000,-0.2570000,0
3837.01,308073360,PC,2459613.3798170,0.000959,-0.000959,0,11.8886495,0.0000273,-0.0000273,0,4.8030000,0.5040000,-0.5040000,0
3838.01,307915084,APC,2459635.4600060,0.001594,-0.001594,0,0.8275646,0.0000025,-0.0000025,0,1.0560000,0.1310000,-0.1310000,0
3839.01,298074043,PC,2459632.8284490,0.002887,-0.002887,0,3.0193545,0.0000141,-0.0000141,0,1.3450000,0.2760000,-0.2760000,0
384.01,155995204,FP,2458357.5838100,0.002350,-0.002350,0,9.3073400,0.0021800,-0.0021800,0,4.6830000,0.2740000,-0.2740000,0
3840.01,287231664,PC,2459633.5300480,0.001953,-0.001953,0,3.6217624,0.0000176,-0.0000176,0,2.9630000,0.2410000,-0.2410000,0
3841.01,252474634,PC,2459629.9287380,0.003237,-0.003237,0,4.1124956,0.0000230,-0.0000230,0,1.9071145,0.3730939,-0.3730939,0
3842.01,165985431,PC,2458895.0991040,0.000948,-0.000948,0,3.6566206,0.0002678,-0.0002678,0,2.5570000,0.1140000,-0.1140000,0
3843.01,841226527,FP,2458883.5446370,0.003913,-0.003913,0,19.5112506,0.0006207,-0.0006207,0,3.8960000,0.8100000,-0.8100000,0
3844.01,165885558,APC,2459606.7666680,0.000549,-0.000549,0,0.8962710,0.0000013,-0.0000013,0,0.9960000,0.0780000,-0.0780000,0
3845.01,156816238,FP,2459632.6872080,0.000726,-0.000726,0,2.1461672,0.0000034,-0.0000034,0,1.9420000,0.1220000,-0.1220000,0
3846.01,149918151,KP,2459632.9433800,0.000261,-0.000261,0,1.5407760,0.0000007,-0.0000007,0,1.7050000,0.0260000,-0.0260000,0
3847.01,149917086,PC,2459616.6543570,0.000978,-0.000978,0,11.0783748,0.0000228,-0.0000228,0,2.6730000,0.1530000,-0.1530000,0
3848.01,147994863,PC,2459592.0078610,0.002327,-0.002327,0,15.9544918,0.0000684,-0.0000684,0,3.7420000,0.4100000,-0.4100000,0
3849.01,147890655,PC,2459938.0350610,0.000731,-0.000731,0,1.2220437,0.0000009,-0.0000009,0,1.8710000,0.0630000,-0.0630000,0
385.01,300810086,FP,2460192.4729020,0.000398,-0.000398,0,0.6680065,0.0000003,-0.0000003,0,0.8350000,0.0980000,-0.0980000,0
3850.01,143008050,PC,2459614.1779840,0.001783,-0.001783,0,14.4832964,0.0000541,-0.0000541,0,4.6960000,0.3550000,-0.3550000,0
3851.01,142739544,PC,2459762.5177310,0.002183,-0.002183,0,3.3834660,0.0000110,-0.0000110,0,2.7460000,0.3300000,-0.3300000,0
3852.01,142635225,PC,2459945.4768030,0.001440,-0.001440,0,16.1020097,0.0000323,-0.0000323,0,3.8710000,0.1330000,-0.1330000,0
3853.01,142618165,PC,2459633.2084900,0.004110,-0.004110,0,5.6922342,0.0000374,-0.0000374,0,2.9750000,0.4180000,-0.4180000,0
3854.01,142562395,PC,2459940.2235330,0.002337,-0.002337,0,3.2693612,0.0000052,-0.0000052,0,2.0290000,0.1650000,-0.1650000,0
3855.01,126325149,PC,2459574.0533180,0.000718,-0.000718,0,3.4952497,0.0000081,-0.0000081,0,1.7450000,0.1250000,-0.1250000,0
3856.01,125552076,PC,2459631.8845490,0.000340,-0.000340,0,2.0436029,0.0000013,-0.0000013,0,1.5130000,0.0770000,-0.0770000,0
3857.01,105379013,PC,2458894.4929510,0.002305,-0.002305,0,3.2956376,0.0004862,-0.0004862,0,2.4870000,0.1600000,-0.1600000,0
3858.01,86273567,PC,2459606.4861290,0.004019,-0.004019,0,16.5968329,0.0001088,-0.0001088,0,4.3950000,0.2560000,-0.2560000,0
3859.01,1122079,APC,2458924.7700850,0.004580,-0.004580,0,1.8460997,0.0005517,-0.0005517,0,1.7060000,0.4070000,-0.4070000,0
386.01,238059180,PC,2460196.5326980,0.000956,-0.000956,0,5.1119781,0.0000041,-0.0000041,0,1.4130000,0.3590000,-0.3590000,0
3860.01,416542079,PC,2459661.2962870,0.001463,-0.001463,0,3.0012386,0.0000067,-0.0000067,0,3.1640000,0.2180000,-0.2180000,0
3861.01,396950329,PC,2459663.9045250,0.000603,-0.000603,0,1.7763987,0.0000027,-0.0000027,0,0.6380000,0.1350000,-0.1350000,0
3862.01,141205978,PC,2459662.7386080,0.000619,-0.000619,0,1.5574603,0.0000019,-0.0000019,0,1.2720000,0.0680000,-0.0680000,0
3863.01,383531543,PC,2459633.2703940,0.003832,-0.003832,0,10.9543562,0.0000711,-0.0000711,0,4.7370000,0.3500000,-0.3500000,0
3864.01,1001477809,FP,2458904.3509330,0.004499,-0.004499,0,7.6605425,0.0002271,-0.0002271,0,4.4250000,0.3880000,-0.3880000,0
3865.01,376688393,PC,2459662.9217240,0.001933,-0.001933,0,3.0115930,0.0000103,-0.0000103,0,1.8940000,0.2690000,-0.2690000,0
3866.01,376632626,PC,2459660.5255300,0.000876,-0.000876,0,2.1371195,0.0000034,-0.0000034,0,2.3800000,0.0840000,-0.0840000,0
3867.01,320208949,PC,2459653.1423760,0.001691,-0.001691,0,5.7310859,0.0000128,-0.0000128,0,1.6930000,0.2660000,-0.2660000,0
3868.01,310994622,PC,2459660.9023820,0.001802,-0.001802,0,18.5658130,0.0000479,-0.0000479,0,3.8200000,0.3560000,-0.3560000,0
3869.01,253044312,APC,2459648.9265300,0.001022,-0.001022,0,11.2005651,0.0000260,-0.0000260,0,1.3670000,0.3120000,-0.3120000,0
387.01,92359850,FP,2459167.7122200,0.000460,-0.000460,0,4.1550000,,,0,2.8070000,0.2980000,-0.2980000,0
3870.01,165989915,PC,2459662.8374680,0.001584,-0.001584,0,2.6292572,0.0000060,-0.0000060,0,1.5820000,0.3720000,-0.3720000,0
3871.01,165468291,PC,2459662.6736420,0.000874,-0.000874,0,4.7544320,0.0000076,-0.0000076,0,2.1470000,0.3460000,-0.3460000,0
3872.01,165431806,PC,2459635.3281780,0.001800,-0.001800,0,4.4100654,0.0000179,-0.0000179,0,2.3620000,0.3840000,-0.3840000,0
3873.01,154126149,PC,2459657.8979500,0.000779,-0.000779,0,3.8951475,0.0000051,-0.0000051,0,1.3860000,0.3030000,-0.3030000,0
3874.01,154105890,PC,2459659.3499040,0.001086,-0.001086,0,5.5822739,0.0000099,-0.0000099,0,1.4630000,0.2350000,-0.2350000,0
3875.01,153978165,PC,2459662.3834480,0.000947,-0.000947,0,6.0835972,0.0000080,-0.0000080,0,2.1330000,0.3280000,-0.3280000,0
3876.01,150388393,PC,2459659.9113100,0.000751,-0.000751,0,6.5846694,0.0000103,-0.0000103,0,2.5720000,0.1990000,-0.1990000,0
3877.01,144310492,PC,2458920.9688850,0.001489,-0.001489,0,4.1225477,0.0006274,-0.0006274,0,2.2060000,0.4750000,-0.4750000,0
3878.01,141275395,PC,2459662.6122810,0.001694,-0.001694,0,0.8377576,0.0000026,-0.0000026,0,1.0740000,0.1900000,-0.1900000,0
3879.01,139086171,PC,2459656.3451540,0.002966,-0.002966,0,4.8104679,0.0000300,-0.0000300,0,2.5470000,0.3390000,-0.3390000,0
388.01,422655579,KP,2458413.1428180,0.000217,-0.000217,0,2.9036816,0.0000010,-0.0000010,0,5.0469369,0.0322790,-0.0322790,0
3880.01,138973825,PC,2458925.5169920,0.002603,-0.002603,0,2.1614819,0.0004185,-0.0004185,0,1.0760000,0.3720000,-0.3720000,0
3881.01,136998882,PC,2459658.7502280,0.001557,-0.001557,0,3.3401814,0.0000097,-0.0000097,0,2.4520000,0.1690000,-0.1690000,0
3882.01,101643582,APC,2458924.5438040,0.005736,-0.005736,0,2.0713330,0.0008772,-0.0008772,0,2.2820000,0.4100000,-0.4100000,0
3883.01,99330090,FP,2459443.7192410,0.000430,-0.000430,0,7.0080817,0.0000059,-0.0000059,0,3.1790000,0.0520000,-0.0520000,0
3884.01,86263325,CP,2459656.4998240,0.000706,-0.000706,0,4.5445569,0.0000072,-0.0000072,0,1.4620000,0.0600000,-0.0600000,0
3885.01,55748194,FA,2458923.5811920,0.000369,-0.000369,0,2.5227786,0.0000072,-0.0000072,0,2.1770000,0.1140000,-0.1140000,0
3886.01,48220826,PC,2460454.7884180,0.002180,-0.002180,0,3.0215428,0.0000276,-0.0000276,0,3.0888900,0.0636116,-0.0636116,0
3887.01,21549805,PC,2459658.3428800,0.001881,-0.001881,0,4.2441117,0.0000153,-0.0000153,0,3.7710000,0.2240000,-0.2240000,0
3888.01,18067025,PC,2459661.9323160,0.002180,-0.002180,0,5.3298577,0.0000205,-0.0000205,0,1.9500000,0.2230000,-0.2230000,0
3889.01,950525831,PC,2459635.0255630,0.000288,-0.000288,0,2.5228506,0.0000011,-0.0000011,0,2.1500000,0.0400000,-0.0400000,0
389.01,271900960,FP,2458330.3707400,0.003860,-0.003860,0,13.4591300,0.0011300,-0.0011300,0,3.4280000,0.3880000,-0.3880000,0
3890.01,18017227,FP,2459634.7708840,0.001739,-0.001739,0,0.6203033,0.0000023,-0.0000023,0,1.0310000,0.5020000,-0.5020000,0
3891.01,459215281,PC,2459659.4354040,0.005922,-0.005922,0,2.7694074,0.0000322,-0.0000322,0,2.6920000,0.4980000,-0.4980000,0
3892.01,3896759,PC,2459663.1014170,0.000838,-0.000838,0,4.5808535,0.0000076,-0.0000076,0,3.4880000,0.1160000,-0.1160000,0
3893.01,458424950,PC,2459655.5522320,0.005611,-0.005611,0,9.0576962,0.0000400,-0.0000400,0,2.3700000,0.3430000,-0.3430000,0
3894.01,165464482,PC,2459657.9546000,0.000572,-0.000572,0,4.3345378,0.0000037,-0.0000037,0,3.3360000,0.0940000,-0.0940000,0
3895.01,3808740,PC,2459664.0705430,0.003541,-0.003541,0,6.6713748,0.0000376,-0.0000376,0,3.2990000,0.3180000,-0.3180000,0
3896.01,445837596,PC,2459634.3223840,0.003042,-0.003042,0,4.3773113,0.0000208,-0.0000208,0,2.3290000,0.2380000,-0.2380000,0
3897.01,154181821,PC,2459655.1001540,0.004024,-0.004024,0,7.6607094,0.0000444,-0.0000444,0,4.2610000,0.4660000,-0.4660000,0
3898.01,450337675,PC,2459678.0570540,0.003460,-0.003460,0,8.6789911,0.0000528,-0.0000528,0,3.8650000,0.3420000,-0.3420000,0
3899.01,441697509,PC,2458951.9917590,0.004714,-0.004714,0,5.2077671,0.0001814,-0.0001814,0,2.3690000,0.3240000,-0.3240000,0
390.01,250386181,FP,2459138.7230500,0.000650,-0.000650,0,1.4702580,0.0000790,-0.0000790,0,1.1260000,0.1100000,-0.1100000,0
3900.01,366755319,PC,2458932.9102530,0.003157,-0.003157,0,14.7802661,0.0030347,-0.0030347,0,3.4970000,0.3730000,-0.3730000,0
3901.01,357373216,PC,2459681.9572570,0.001466,-0.001466,0,9.5469720,0.0000218,-0.0000218,0,2.1120000,0.1740000,-0.1740000,0
3902.01,310094771,PC,2459690.0916210,0.002392,-0.002392,0,2.9406027,0.0000131,-0.0000131,0,1.1670000,0.4320000,-0.4320000,0
3903.01,288434231,PC,2459660.2414360,0.004988,-0.004988,0,14.8496574,0.0001249,-0.0001249,0,4.2870000,1.0100000,-1.0100000,0
3904.01,233462817,APC,2459675.3365710,0.001548,-0.001548,0,10.1614815,0.0000241,-0.0000241,0,1.2590000,0.3190000,-0.3190000,0
3905.01,180672438,PC,2459664.1287750,0.001837,-0.001837,0,5.3599361,0.0000182,-0.0000182,0,3.4070000,0.1890000,-0.1890000,0
3906.01,180607846,APC,2459662.9774760,0.001105,-0.001105,0,0.6451059,0.0000013,-0.0000013,0,0.5730000,0.1780000,-0.1780000,0
3907.01,165723070,PC,2459714.5211010,0.000555,-0.000555,0,1.7213564,0.0000014,-0.0000014,0,2.0350000,0.0730000,-0.0730000,0
3908.01,165412561,APC,2459637.9895860,0.000286,-0.000286,0,1.4680992,0.0000140,-0.0000140,0,2.0456598,0.0224391,-0.0224391,0
3909.01,161003569,PC,2459688.5444390,0.000895,-0.000895,0,3.5115357,0.0000046,-0.0000046,0,3.5270000,0.0960000,-0.0960000,0
391.01,382391899,KP,2459169.6694610,0.000132,-0.000132,0,1.9550932,0.0000005,-0.0000005,0,1.7876200,0.0106826,-0.0106826,0
3910.01,158617175,PC,2459686.2271480,0.000325,-0.000325,0,5.7158895,0.0000029,-0.0000029,0,2.4370000,0.0630000,-0.0630000,0
3911.01,158497525,PC,2459677.0775720,0.004300,-0.004300,0,9.3517097,0.0000601,-0.0000601,0,2.6820000,0.3560000,-0.3560000,0
3912.01,156648452,CP,2459687.3704420,0.000717,-0.000717,0,3.4936188,0.0000049,-0.0000049,0,3.3550000,0.1090000,-0.1090000,0
3913.01,155898758,PC,2459687.0873930,0.000808,-0.000808,0,4.0384773,0.0000054,-0.0000054,0,1.1850000,0.1040000,-0.1040000,0
3914.01,139118482,FP,2458946.9651040,0.000588,-0.000588,0,6.7136512,0.0004760,-0.0004760,0,3.5410000,0.1030000,-0.1030000,0
3915.01,81247877,PC,2459688.4916920,0.000397,-0.000397,0,2.2012625,0.0000016,-0.0000016,0,2.1750000,0.0690000,-0.0690000,0
3916.01,68074302,PC,2459685.7444040,0.002434,-0.002434,0,3.4014954,0.0000111,-0.0000111,0,1.9590000,0.2880000,-0.2880000,0
3917.01,68035558,FA,2458953.3140520,0.002459,-0.002459,0,8.3289771,0.0018843,-0.0018843,0,2.9840000,0.7710000,-0.7710000,0
3918.01,23815847,PC,2459691.3283290,0.002669,-0.002669,0,3.0654283,0.0000126,-0.0000126,0,2.1940000,0.2600000,-0.2600000,0
3919.01,23769326,PC,2459682.8319700,0.002229,-0.002229,0,7.4332642,0.0000235,-0.0000235,0,3.0510000,0.3250000,-0.3250000,0
392.01,328350926,APC,2458411.5982580,0.000063,-0.000063,0,0.8490674,0.0000008,-0.0000008,0,1.0946576,0.0124638,-0.0124638,0
3920.01,2016376984,FA,2458981.3348690,0.001239,-0.001239,0,2.3179390,0.0000165,-0.0000165,0,1.6760000,0.4110000,-0.4110000,0
3921.01,1101909431,FP,2458935.7895820,0.001440,-0.001440,0,23.2556119,0.0003044,-0.0003044,0,7.8780000,0.2560000,-0.2560000,0
3922.01,1101855081,PC,2459715.7588280,0.000349,-0.000349,0,3.8960617,0.0000026,-0.0000026,0,1.7340000,0.0670000,-0.0670000,0
3923.01,467265105,PC,2460397.5016350,0.001740,-0.001740,0,4.1377886,0.0001164,-0.0001164,0,2.2969037,0.0805398,-0.0805398,0
3924.01,456042145,FP,2458980.2465520,0.004718,-0.004718,0,2.0474832,0.0000637,-0.0000637,0,3.1590000,0.3000000,-0.3000000,0
3925.01,435167167,FP,2458979.2336890,0.008769,-0.008769,0,3.0330919,0.0001788,-0.0001788,0,4.0430000,0.6590000,-0.6590000,0
3926.01,434171145,PC,2459877.8134370,0.001782,-0.001782,0,2.7873223,0.0000063,-0.0000063,0,3.6710000,0.2890000,-0.2890000,0
3927.01,434171113,PC,2459902.2734030,0.000615,-0.000615,0,4.4921154,0.0000039,-0.0000039,0,3.1080000,0.0860000,-0.0860000,0
3928.01,427153307,PC,2459851.1976080,0.001791,-0.001791,0,2.2035349,0.0000049,-0.0000049,0,2.5730000,0.2480000,-0.2480000,0
3929.01,422554579,PC,2459909.6560290,0.000917,-0.000917,0,3.4608812,0.0000043,-0.0000043,0,3.6080000,0.1100000,-0.1100000,0
393.01,29960109,FP,2458411.6694200,0.002980,-0.002980,0,2.4922100,0.0006100,-0.0006100,0,1.6050000,0.2210000,-0.2210000,0
3930.01,422514153,PC,2459876.4980620,0.001734,-0.001734,0,2.9284231,0.0000067,-0.0000067,0,3.8350000,0.2260000,-0.2260000,0
3931.01,421336001,PC,2460396.4853550,0.004098,-0.004098,0,7.6644000,0.0000740,-0.0000740,0,4.1888923,0.1517789,-0.1517789,0
3932.01,408094424,APC,2459849.8775360,0.001944,-0.001944,0,2.4892754,0.0000059,-0.0000059,0,1.5130000,0.5680000,-0.5680000,0
3933.01,388393034,PC,2459881.4197840,0.003135,-0.003135,0,1.9754900,0.0000081,-0.0000081,0,2.4090000,0.4010000,-0.4010000,0
3934.01,375981105,PC,2459885.5754680,0.003173,-0.003173,0,11.7512673,0.0000410,-0.0000410,0,2.1430000,0.8120000,-0.8120000,0
3935.01,372207084,PC,2459908.9878240,0.002578,-0.002578,0,1.2257683,0.0000033,-0.0000033,0,1.8740000,0.4970000,-0.4970000,0
3936.01,371676181,PC,2459881.8487540,0.001160,-0.001160,0,1.4858906,0.0000027,-0.0000027,0,1.6970000,0.2370000,-0.2370000,0
3937.01,367425982,PC,2460435.8556690,0.000661,-0.000661,0,1.6923573,0.0000206,-0.0000206,0,1.9912433,0.0333127,-0.0333127,0
3938.01,367333043,FP,2458979.9603310,0.005595,-0.005595,0,2.8778095,0.0001002,-0.0001002,0,2.8240000,0.5240000,-0.5240000,0
3939.01,366115856,PC,2459908.6954890,0.000456,-0.000456,0,2.3466472,0.0000015,-0.0000015,0,1.9570000,0.0670000,-0.0670000,0
394.01,9858404,APC,2458411.2694700,0.001010,-0.001010,0,0.3914900,0.0000200,-0.0000200,0,0.7460000,0.1670000,-0.1670000,0
3940.01,346081845,PC,2459879.8934710,0.001032,-0.001032,0,3.4895723,0.0000070,-0.0000070,0,2.3780000,0.1610000,-0.1610000,0
3941.01,345697569,PC,2459880.9074540,0.001411,-0.001411,0,2.8817718,0.0000057,-0.0000057,0,2.8420000,0.1770000,-0.1770000,0
3942.01,345329200,PC,2459854.0688150,0.002116,-0.002116,0,3.1082514,0.0002286,-0.0002286,0,1.5649451,0.1272508,-0.1272508,0
3943.01,343330330,PC,2459850.5508460,0.005166,-0.005166,0,5.5613023,0.0000393,-0.0000393,0,5.6400000,0.5570000,-0.5570000,0
3944.01,338065029,PC,2459879.2991410,0.002240,-0.002240,0,2.3151015,0.0000067,-0.0000067,0,2.0840000,0.2580000,-0.2580000,0
3945.01,336824844,PC,2459885.0289590,0.006284,-0.006284,0,4.4638411,0.0000181,-0.0000181,0,1.5560000,0.3230000,-0.3230000,0
3946.01,336399144,PC,2458972.7610600,0.001029,-0.001029,0,5.7033411,0.0000384,-0.0000384,0,3.0390000,0.2080000,-0.2080000,0
3947.01,336092760,PC,2459905.7275940,0.003943,-0.003943,0,6.7716021,0.0000367,-0.0000367,0,6.2790000,0.5950000,-0.5950000,0
3948.01,335489455,FP,2458978.4354520,0.006489,-0.006489,0,2.1176601,0.0000764,-0.0000764,0,3.5910000,0.8410000,-0.8410000,0
3949.01,334493051,PC,2459881.3840850,0.002386,-0.002386,0,2.2297524,0.0000059,-0.0000059,0,2.4980000,0.3010000,-0.3010000,0
395.01,38541473,APC,2458415.5151030,0.000318,-0.000318,0,6.0613441,0.0000038,-0.0000038,0,2.5796829,0.0338772,-0.0338772,0
3950.01,334394274,PC,2459851.5593900,0.001639,-0.001639,0,3.4488281,0.0000072,-0.0000072,0,3.0910000,0.1770000,-0.1770000,0
3951.01,334385701,PC,2459849.9742250,0.002150,-0.002150,0,2.1861455,0.0000058,-0.0000058,0,2.4200000,0.1550000,-0.1550000,0
3952.01,321861405,PC,2459907.7699900,0.000449,-0.000449,0,2.9897732,0.0000020,-0.0000020,0,3.0600000,0.0650000,-0.0650000,0
3953.01,320503729,PC,2459711.8990520,0.001226,-0.001226,0,2.9873441,0.0000054,-0.0000054,0,1.6680000,0.1470000,-0.1470000,0
3954.01,316453500,PC,2459878.2522410,0.001872,-0.001872,0,3.4043154,0.0000071,-0.0000071,0,0.8050000,0.3570000,-0.3570000,0
3955.01,314375831,PC,2460396.9777330,0.001249,-0.001249,0,3.1274951,0.0002643,-0.0002643,0,2.5639391,0.0919203,-0.0919203,0
3956.01,309849817,PC,2459716.7087240,0.001338,-0.001338,0,2.6686464,0.0000055,-0.0000055,0,1.2490000,0.1710000,-0.1710000,0
3957.01,305550963,FP,2459850.6568700,0.003129,-0.003129,0,1.5891628,0.0000062,-0.0000062,0,1.5760000,0.8210000,-0.8210000,0
3958.01,279383896,PC,2459864.0713970,0.004349,-0.004349,0,12.0031646,0.0020471,-0.0020471,0,5.2145528,0.2286178,-0.2286178,0
3959.01,275421144,PC,2459848.2649980,0.002373,-0.002373,0,3.8426038,0.0000122,-0.0000122,0,2.0220000,0.2670000,-0.2670000,0
396.01,178155732,CP,2459120.5376970,0.001943,-0.001943,0,5.9739124,0.0000187,-0.0000187,0,3.1235464,0.1290135,-0.1290135,0
396.02,178155732,CP,2459169.2712800,0.001630,-0.001630,0,3.5852900,0.0000100,-0.0000100,0,2.4950000,0.3720000,-0.3720000,0
396.03,178155732,CP,2459117.2610550,0.002345,-0.002345,0,11.2304605,0.0000455,-0.0000455,0,3.6009978,0.2030101,-0.2030101,0
3960.01,272785423,PC,2459716.1896210,0.000393,-0.000393,0,3.2399875,0.0000020,-0.0000020,0,2.7490000,0.0550000,-0.0550000,0
3961.01,272219353,PC,2459880.6282770,0.001072,-0.001072,0,3.5434689,0.0000052,-0.0000052,0,1.8490000,0.3260000,-0.3260000,0
3962.01,271761420,PC,2459879.6005820,0.002392,-0.002392,0,3.3501179,0.0000097,-0.0000097,0,1.6510000,0.3380000,-0.3380000,0
3963.01,271439193,PC,2459876.9413220,0.006525,-0.006525,0,6.2329571,0.0000443,-0.0000443,0,3.0430000,1.0030000,-1.0030000,0
3964.01,270435047,FA,2458979.2032790,0.013274,-0.013274,0,1.8011961,0.0001854,-0.0001854,0,3.2300000,0.8610000,-0.8610000,0
3965.01,269043098,PC,2459903.3507190,0.001782,-0.001782,0,4.7253516,0.0000122,-0.0000122,0,5.1230000,0.2660000,-0.2660000,0
3966.01,262880826,APC,2459684.2856100,0.001093,-0.001093,0,3.9967263,0.0000069,-0.0000069,0,2.8860000,0.2010000,-0.2010000,0
3967.01,256867493,PC,2459817.7272150,0.004041,-0.004041,0,4.6709424,0.0000137,-0.0000137,0,0.1010000,0.0070000,-0.0070000,0
3968.01,252071095,APC,2459879.2476890,0.001811,-0.001811,0,2.2171904,0.0000057,-0.0000057,0,1.6390000,0.1990000,-0.1990000,0
3969.01,252049912,PC,2459876.2952600,0.001217,-0.001217,0,3.8522402,0.0000082,-0.0000082,0,4.1950000,0.1560000,-0.1560000,0
397.01,219379012,FP,2459168.7245370,0.002825,-0.002825,0,1.5464949,0.0000064,-0.0000064,0,1.1010000,0.2340000,-0.2340000,0
3970.01,237221436,PC,2459894.3258940,0.004130,-0.004130,0,10.6001229,0.0000641,-0.0000641,0,5.3750000,1.3320000,-1.3320000,0
3971.01,237077180,PC,2459823.7825330,0.002857,-0.002857,0,3.2292942,0.0000117,-0.0000117,0,2.4700000,0.2990000,-0.2990000,0
3972.01,284206913,PC,2459903.2388240,0.000386,-0.000386,0,10.5113620,0.0000049,-0.0000049,0,3.1120000,0.0630000,-0.0630000,0
3973.01,233654042,PC,2459716.3885090,0.002473,-0.002473,0,2.0615575,0.0000091,-0.0000091,0,1.6940000,0.2560000,-0.2560000,0
3974.01,156007004,PC,2459715.0604530,0.000575,-0.000575,0,1.7922888,0.0000019,-0.0000019,0,1.6220000,0.0770000,-0.0770000,0
3975.01,155947004,FP,2458973.7118680,0.001849,-0.001849,0,9.4258906,0.0001267,-0.0001267,0,2.4060000,0.1900000,-0.1900000,0
3976.01,154293917,CP,2458978.1338170,0.000974,-0.000974,0,6.6080989,0.0000570,-0.0000570,0,3.9280000,0.1830000,-0.1830000,0
3977.01,116382006,PC,2459679.9421810,0.002489,-0.002489,0,23.2547644,0.0000941,-0.0000941,0,7.9350000,0.3180000,-0.3180000,0
3978.01,468329664,PC,2459736.3547170,0.004543,-0.004543,0,3.5472157,0.0000200,-0.0000200,0,4.5030000,0.2710000,-0.2710000,0
3979.01,444523623,FP,2458979.9301100,0.006891,-0.006891,0,2.0416590,0.0001213,-0.0001213,0,3.5210000,0.9500000,-0.9500000,0
398.01,1129033,KP,2459168.5208490,0.000056,-0.000056,0,1.3600283,0.0000002,-0.0000002,0,2.1652751,0.0051234,-0.0051234,0
3980.01,312548829,PC,2459907.8303700,0.001638,-0.001638,0,3.6089193,0.0000078,-0.0000078,0,2.2550000,0.6280000,-0.6280000,0
3981.01,312548415,FP,2458981.5001000,0.007903,-0.007903,0,2.2437501,0.0001412,-0.0001412,0,3.8210000,0.6380000,-0.6380000,0
3982.01,25773352,PC,2459881.8033990,0.003305,-0.003305,0,5.3438948,0.0000231,-0.0000231,0,4.1390000,0.3680000,-0.3680000,0
3983.01,20303110,FA,2458975.5073470,0.000794,-0.000794,0,3.8961515,0.0001082,-0.0001082,0,1.7420000,0.2570000,-0.2570000,0
3984.01,20182780,CP,2459715.0224910,0.001149,-0.001149,0,4.3533211,0.0000086,-0.0000086,0,1.8940000,0.1370000,-0.1370000,0
3985.01,604863428,FP,2458981.6905260,0.007476,-0.007476,0,3.2358535,0.0001731,-0.0001731,0,3.7770000,0.5980000,-0.5980000,0
3986.01,470911286,PC,2458981.4849970,0.007890,-0.007890,0,1.6212474,0.0000863,-0.0000863,0,3.2620000,0.4770000,-0.4770000,0
3987.01,452972453,FA,2458981.6895880,0.007283,-0.007283,0,3.2358247,0.0001465,-0.0001465,0,3.6290000,0.6820000,-0.6820000,0
3988.01,452938965,PC,2459904.6516670,0.002045,-0.002045,0,2.8744227,0.0000070,-0.0000070,0,4.0810000,0.3300000,-0.3300000,0
3989.01,444413256,FP,2459905.7149440,0.001896,-0.001896,0,4.0104917,0.0000095,-0.0000095,0,2.2930000,0.3110000,-0.3110000,0
